"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"13757",13757,360810044011001,12.90234375,2,9,1,6,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,1,4,0,6,0,0,6,0,0,7,5,4,3,0,3,10,2
"13758",13758,360810044011002,23.109375,0,13,11,10,6,8,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,1,6,0,2,15,9,4,9,8,3,11,13
"13759",13759,360810044011003,73.4609375,32,30,8,46,23,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,64,3,0,37,22,1,6,0,4,49,21,14,9,9,6,28,42
"13760",13760,360810044011004,4.04296875,0,1,3,1,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,3,0,0,0,0,3,1,1,3,0,0,3,1
"13761",13761,360810044011005,10.11328125,0,8,1,7,2,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,2,1,0,5,0,0,4,0,0,8,1,0,5,1,3,5,4
"13762",13762,360810044011007,5.95703125,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,3,3,0,2,0,3,2
"13763",13763,360810044011008,6.16796875,0,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,1,1
"13764",13764,360810044011011,151.40234375,105,37,9,96,39,16,0,0,0,0,0,0,0,0,0,0,0,2,0,146,0,1,0,0,0,2,114,23,0,10,0,4,111,40,13,9,10,14,98,53
"13765",13765,360810044012001,0.6015625,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0
"13766",13766,360810044012003,3.59375,1,3,2,4,2,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,4,0,0,5,1,2,1,2,0,4,2
"13767",13767,360810044012004,-0.30078125,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,2
"13768",13768,360810044012006,1.40234375,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,2,0
"13769",13769,360810044012007,0.60546875,0,1,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,2,0,2,1
"13770",13770,360810045001000,25.91796875,6,14,6,11,13,2,0,0,0,0,5,1,10,3,0,6,0,0,0,0,0,0,0,1,0,0,20,2,0,4,0,0,22,4,2,6,3,9,20,6
"13771",13771,360810045001001,62.19140625,18,39,6,33,9,21,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,55,0,0,1,50,4,2,5,2,0,54,9,4,15,15,11,25,38
"13772",13772,360810045001002,0.8046875,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,1,2,1
"13773",13773,360810045001003,21.76953125,5,9,5,3,3,13,0,0,0,0,0,4,0,7,0,2,0,6,0,0,0,0,0,0,0,0,15,2,0,2,0,0,19,0,1,5,4,4,11,8
"13774",13774,360810045001005,1.8046875,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,2
"13775",13775,360810045001007,54.62890625,27,16,3,27,5,14,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,28,0,0,32,9,0,4,0,1,29,17,1,5,10,3,22,24
"13776",13776,360810045001008,45.78125,10,17,17,19,21,4,0,0,0,0,0,0,0,0,2,2,29,1,0,0,0,6,0,0,4,0,31,7,0,5,0,1,33,11,1,8,10,15,24,20
"13777",13777,360810045001009,45.84765625,11,31,6,24,13,11,0,0,0,10,0,0,9,4,0,0,0,0,0,1,0,12,0,0,12,0,37,3,0,8,0,0,36,12,5,5,12,15,16,32
"13778",13778,360810045001010,6.79296875,1,3,3,1,1,5,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,1,3,1,5,2
"13779",13779,360810045002000,58.1484375,4,34,18,22,15,19,0,0,0,0,0,1,5,0,0,0,15,0,0,0,0,0,0,21,13,1,19,9,1,25,1,1,47,9,17,13,14,8,32,24
"13780",13780,360810045003000,5.5234375,2,3,1,5,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,5,1,1,1,0,2,1,5
"13781",13781,360810045003001,6.80078125,2,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,5,2,0,0,0,0,4,3,2,0,2,1,3,4
"13782",13782,360810045003002,-0.56640625,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"13783",13783,360810045003003,39.83203125,1,15,20,0,2,34,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,31,3,0,2,0,0,25,11,6,12,8,9,34,2
"13784",13784,360810045003004,6.08984375,1,4,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,3,1,0,0,0,2,3,0,1,2,1,1,4
"13785",13785,360810047001000,33.35546875,5,20,8,17,12,4,0,0,0,0,0,0,12,0,0,4,0,0,1,1,0,3,0,7,5,0,17,2,0,14,0,0,29,4,6,11,7,4,19,14
"13786",13786,360810047001001,23.49609375,5,20,1,16,6,4,0,0,0,2,0,4,5,0,0,0,4,0,0,2,0,0,0,7,2,0,17,3,0,5,0,1,20,6,7,6,1,7,18,8
"13787",13787,360810047001002,17.59375,0,12,2,4,6,4,0,0,0,3,0,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,7,1,0,6,0,0,11,3,2,6,2,4,10,4
"13788",13788,360810047001003,77.9609375,10,47,21,13,45,20,0,0,0,0,0,35,0,0,0,0,0,0,0,1,0,38,0,0,4,0,51,11,1,13,1,1,57,21,12,16,21,19,32,46
"13789",13789,360810047002000,4.30859375,1,4,5,3,5,2,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,5,0,0,0,0,9,1,0,0,0,0,8,2,2,1,2,4,3,7
"13790",13790,360810047002001,2.9140625,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"13791",13791,360810051001000,78.53515625,19,45,14,27,34,17,0,0,0,12,0,0,0,3,1,0,3,0,0,0,59,0,0,0,0,0,50,21,1,3,1,2,50,28,7,20,16,16,35,43
"13792",13792,360810051001001,37.2578125,9,16,12,20,15,2,0,0,0,2,0,9,2,0,2,0,5,0,0,0,0,7,0,10,0,0,18,2,0,17,0,0,34,3,1,9,8,10,28,9
"13793",13793,360810051001002,92.6640625,20,53,20,12,29,52,0,0,0,41,3,8,12,0,0,13,0,0,0,0,0,4,0,10,2,0,63,13,0,17,0,0,70,23,14,11,20,28,66,27
"13794",13794,360810051001003,131.3515625,24,89,21,43,45,46,0,0,0,52,0,0,6,1,0,0,17,15,0,0,0,0,0,42,0,1,82,20,0,27,3,2,108,26,11,32,27,40,83,51
"13795",13795,360810051002000,61.16796875,12,37,7,7,11,38,0,0,0,3,1,3,2,0,0,0,0,29,0,0,2,16,0,0,0,0,30,12,0,13,1,0,44,12,7,10,9,18,34,22
"13796",13796,360810051002001,45.4609375,10,28,4,5,7,30,0,0,0,35,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,27,11,0,2,2,0,34,8,10,5,9,8,30,12
"13797",13797,360810051002002,227.0078125,22,104,103,10,34,185,0,0,0,7,186,28,2,0,0,0,6,0,0,0,0,0,0,0,0,0,180,21,1,24,0,3,131,98,28,58,56,65,173,56
"13798",13798,360810051002003,9.25390625,1,4,4,1,6,2,0,0,0,0,0,1,0,4,0,0,3,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,5,4,4,2,2,0,6,3
"13799",13799,360810051002004,170.1171875,43,87,37,28,77,62,0,0,0,57,3,0,0,0,19,0,24,1,0,0,0,49,0,0,14,0,123,10,0,32,0,2,144,23,18,26,39,41,103,64
"13800",13800,360810051002005,115.96875,23,61,39,22,38,63,0,0,0,0,0,9,2,0,0,0,33,54,0,15,0,5,0,2,2,1,90,15,1,15,0,2,92,31,17,24,29,30,83,40
"13801",13801,360810051002006,615.5234375,150,359,109,55,348,215,0,0,0,176,6,0,6,0,0,103,230,12,60,8,0,3,0,0,11,3,453,90,11,50,1,13,409,209,90,110,131,137,388,230
"13802",13802,360810052001000,38.08203125,8,25,5,9,16,13,0,0,0,11,0,0,2,0,0,0,0,1,0,9,1,7,0,4,3,0,28,4,0,6,0,0,27,11,4,6,11,9,22,16
"13803",13803,360810052001003,7.20703125,2,4,1,2,4,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,4,3,1,1,2,1,5,2
"13804",13804,360810052001004,11.91796875,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"13805",13805,360810052001005,10.8515625,1,6,1,5,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,5,3,1,3,2,1,3,5
"13806",13806,360810052002001,5.25390625,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,3,0,0,0,2,0,0,3
"13807",13807,360810052002002,23.234375,6,14,4,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,12,2,0,8,0,2,20,4,5,3,8,2,13,11
"13808",13808,360810052002003,8.2109375,0,8,2,6,4,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,9,3,3,1,3,10,0
"13809",13809,360810053001000,1.76953125,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,2,0
"13810",13810,360810053001001,71.73046875,7,53,10,36,29,5,0,0,0,0,0,5,11,0,2,0,0,2,0,0,0,0,0,41,9,0,24,2,1,41,0,2,66,4,18,8,23,14,36,34
"13811",13811,360810053001002,92.609375,24,49,15,43,23,22,0,0,0,16,0,9,60,1,0,0,0,0,0,0,0,0,0,0,1,1,70,4,3,7,2,2,60,28,13,26,10,15,50,38
"13812",13812,360810053002000,-0.6484375,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,2,1
"13813",13813,360810053002001,27.69921875,3,11,6,3,6,11,0,0,0,0,0,2,8,0,0,0,6,0,0,0,0,4,0,0,0,0,14,1,0,5,0,0,17,3,2,6,5,4,4,16
"13814",13814,360810053002002,18.83984375,1,14,6,4,14,3,0,0,0,0,0,0,0,0,0,0,5,3,0,0,7,6,0,0,0,0,13,0,0,7,0,1,17,4,2,2,9,7,15,6
"13815",13815,360810053003000,7.89453125,3,7,1,4,5,2,0,0,0,2,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,2,1,3,1,3,6,5
"13816",13816,360810053003001,3.79296875,2,1,1,1,2,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,1,0,3,1
"13817",13817,360810053004000,11.69921875,2,6,3,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,6,0,10,0,0,1,0,0,8,3,1,0,3,5,6,5
"13818",13818,360810053004001,25.75390625,4,20,4,3,4,21,0,0,0,0,0,0,4,0,0,0,2,3,0,0,0,1,0,0,18,0,21,1,0,6,0,0,27,1,5,3,7,9,18,10
"13819",13819,360810053004002,57.10546875,23,27,7,17,28,12,0,0,0,2,0,9,10,0,0,21,0,0,0,0,0,1,0,0,14,0,46,3,0,8,0,0,33,24,10,9,8,7,27,30
"13820",13820,360810053004003,84.01171875,13,52,16,13,34,34,0,0,0,50,4,0,2,0,0,0,3,0,0,0,0,0,6,11,5,0,64,10,0,5,1,1,53,28,17,21,18,12,57,24
"13821",13821,360810054001000,18.375,6,12,1,8,9,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,9,0,3,0,0,10,5,0,4,0,0,12,7,4,3,4,2,11,8
"13822",13822,360810054001001,78.1171875,27,43,14,26,33,25,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,7,0,0,54,17,2,11,0,0,67,17,12,18,14,13,50,34
"13823",13823,360810054001002,114.07421875,62,37,17,84,16,16,0,0,0,0,0,0,99,0,15,0,0,2,0,0,0,0,0,0,0,0,64,40,0,10,0,2,89,27,8,12,21,13,34,82
"13824",13824,360810054001003,10.21875,0,6,3,3,5,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,3,6,6,0,1,2,8,1
"13825",13825,360810054001005,17.10546875,6,9,3,4,9,5,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,8,0,0,4,0,10,3,0,4,0,1,15,3,3,1,3,5,10,8
"13826",13826,360810054001006,55.98046875,17,22,17,30,19,7,0,0,0,4,0,3,5,0,0,0,2,22,0,0,0,5,0,5,10,0,35,9,0,10,0,2,46,10,5,12,7,15,22,34
"13827",13827,360810054001007,28.91796875,15,11,2,19,6,3,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,2,2,0,0,22,6,2,6,4,1,15,13
"13828",13828,360810054001008,6.7265625,1,6,0,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,5,1,0,1,0,0,3,4,2,3,1,0,3,4
"13829",13829,360810054002000,30.12109375,13,12,2,16,5,6,0,0,0,0,0,0,20,2,0,0,0,2,0,3,0,0,0,0,0,0,25,1,0,1,0,0,22,5,4,4,3,3,10,17
"13830",13830,360810054002001,6.85546875,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,3,0,0,2,2,3
"13831",13831,360810054003000,10.07421875,3,3,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,2,0,1,0,0,5,4,1,2,1,2,7,2
"13832",13832,360810054003003,6.375,0,3,3,2,1,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,2,2,1,1,4,2
"13833",13833,360810054003004,3.76171875,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,5,0,2,0,0,3,3,2
"13834",13834,360810054003006,6.89453125,0,4,3,2,5,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,5,2,4,2,1,0,7,0
"13835",13835,360810054003010,15.9375,4,5,2,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,9,1,1,0,0,0,7,4,0,1,2,4,7,4
"13836",13836,360810054004000,4.015625,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0
"13837",13837,360810054004005,5.046875,1,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,1,0,2,1,3,2
"13838",13838,360810054004007,4.1328125,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,1,0,1,1,3,0,0,1,3,1,3
"13839",13839,360810054004008,14.5546875,3,7,3,0,4,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,4,0,1,0,0,12,1,1,3,1,5,12,1
"13840",13840,360810054004009,-4.34375,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,2,0
"13841",13841,360810054004010,14.60546875,0,8,4,4,6,2,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,8,4,4,1,5,2,11,1
"13842",13842,360810054004011,18.3828125,1,8,10,9,10,0,0,0,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,6,4,0,10,0,3,5,1,0,16,3,2,4,4,8,11,8
"13843",13843,360810054004012,5.74609375,1,4,0,1,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,3,2,1,2,0,1,3,2
"13844",13844,360810055001000,3507.39453125,418,1681,1407,1394,1498,614,0,0,0,5,190,19,13,68,23,81,31,390,1,859,1,1713,42,16,39,15,1989,1055,28,342,7,85,2916,590,542,711,914,921,958,2548
"13845",13845,360810055001001,233.94921875,34,144,57,47,95,93,0,0,0,48,9,23,35,0,0,0,17,6,0,0,0,16,0,72,9,0,154,32,0,46,0,3,181,54,43,39,54,65,149,86
"13846",13846,360810055001002,225.0078125,43,125,57,37,60,128,0,0,0,150,6,2,0,0,1,0,2,0,0,0,42,1,0,1,20,0,169,32,1,15,0,8,168,57,36,42,54,50,146,79
"13847",13847,360810055001003,118.4375,14,84,21,35,66,18,0,0,0,0,10,21,0,33,0,0,0,2,0,0,0,0,0,42,11,0,57,6,1,55,0,0,96,23,23,21,32,29,88,31
"13848",13848,360810055001004,250.63671875,58,149,44,29,82,140,0,0,0,48,1,32,4,78,53,0,3,20,0,0,0,0,0,0,12,0,155,36,1,53,1,5,211,40,17,34,64,78,158,93
"13849",13849,360810055001005,171.5234375,34,100,23,26,61,70,0,0,0,37,0,11,37,36,0,0,19,0,0,3,11,0,0,0,3,0,106,38,1,9,0,3,101,56,26,33,33,31,134,23
"13850",13850,360810055001007,103.9453125,22,64,23,4,17,88,0,0,0,0,0,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,82,15,2,8,0,2,68,41,15,16,27,29,77,32
"13851",13851,360810055001008,12.7265625,2,7,4,6,3,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,12,0,0,1,0,0,10,3,2,3,2,4,5,8
"13852",13852,360810055001009,72.69140625,7,32,33,4,13,55,0,0,0,6,0,61,0,0,0,0,2,3,0,0,0,0,0,0,0,0,51,12,0,7,0,2,54,18,12,14,18,21,34,38
"13853",13853,360810055001010,56.22265625,10,32,13,8,27,20,0,0,0,12,0,5,0,15,1,1,17,0,0,0,0,0,0,0,4,0,33,17,0,5,0,0,48,7,10,10,14,11,35,20
"13854",13854,360810055001011,94.56640625,25,49,20,17,36,41,0,0,0,39,12,1,29,0,0,0,2,0,0,0,0,0,0,7,4,0,53,21,2,15,0,3,70,24,10,23,15,21,76,18
"13855",13855,360810057001000,21.5546875,5,14,2,10,8,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,13,3,0,16,1,0,4,0,0,16,5,1,2,4,9,10,11
"13856",13856,360810057001001,46.00390625,10,26,9,3,18,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36,0,7,0,0,26,19,0,0,0,0,26,19,6,5,13,11,17,28
"13857",13857,360810057001002,78.7421875,15,53,22,18,17,55,0,0,0,0,4,0,13,0,0,25,1,2,0,0,0,21,2,0,22,0,62,10,0,14,0,4,72,18,8,15,18,34,39,51
"13858",13858,360810057001003,216.58984375,57,113,47,28,40,149,0,0,0,0,0,0,0,0,146,3,39,9,1,1,2,0,0,16,0,0,180,23,0,12,0,2,194,23,22,24,39,75,129,88
"13859",13859,360810057001004,74.5390625,22,43,8,20,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,71,0,0,0,53,8,3,8,0,1,53,20,7,8,17,19,40,33
"13860",13860,360810057001005,305.10546875,115,162,30,113,111,83,0,0,0,4,0,3,0,0,2,0,0,3,0,11,0,151,50,62,21,0,217,64,3,16,0,7,211,96,27,49,58,58,118,189
"13861",13861,360810057001006,54.47265625,5,39,11,17,14,24,0,0,0,29,0,0,6,0,0,0,0,7,0,0,0,0,0,10,3,0,42,5,2,6,0,0,33,22,11,13,16,10,37,18
"13862",13862,360810057002000,92.58984375,14,47,34,13,42,40,0,0,0,16,0,21,18,12,1,24,0,2,0,1,0,0,0,0,0,0,73,8,0,14,0,0,78,17,14,20,21,26,59,36
"13863",13863,360810057002001,82.68359375,39,31,9,43,28,8,0,0,0,10,0,2,53,4,0,0,7,0,0,0,0,0,0,0,3,0,51,18,0,9,0,1,62,17,7,11,10,12,47,32
"13864",13864,360810057003000,23.71875,4,17,3,12,9,3,0,0,0,10,0,0,1,0,0,0,1,3,0,0,0,0,2,5,2,0,19,1,0,3,0,1,21,3,3,4,6,7,16,8
"13865",13865,360810057003001,20.81640625,2,14,6,3,14,5,0,0,0,1,0,0,10,0,0,2,7,0,0,0,0,0,0,2,0,0,15,0,0,7,0,0,18,4,6,2,4,8,13,9
"13866",13866,360810057003002,187.74609375,24,116,47,45,83,59,0,0,0,1,60,26,0,0,1,0,0,42,0,53,0,0,0,1,2,1,93,39,3,50,0,2,147,40,34,36,40,53,123,64
"13867",13867,360810057003003,292.38671875,61,177,57,75,79,141,0,0,0,21,52,15,0,0,9,0,6,6,0,2,136,0,1,46,1,0,192,24,2,72,0,5,249,46,35,46,72,81,150,145
"13868",13868,360810057003004,98.39453125,56,34,8,70,23,5,0,0,0,10,0,5,2,0,81,0,0,0,0,0,0,0,0,0,0,0,47,35,0,13,0,3,77,21,12,7,12,11,50,48
"13869",13869,360810058001000,12.84765625,0,5,8,7,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,1,0,6,0,0,13,0,3,2,4,4,7,6
"13870",13870,360810058001001,1.53125,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
"13871",13871,360810058001002,10.4140625,0,8,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,5,3,0,3,4,1,7,1
"13872",13872,360810058001003,36.19140625,6,16,12,11,20,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,27,3,0,2,0,2,16,18,8,4,11,5,23,11
"13873",13873,360810058001009,14.9921875,0,11,4,8,6,1,0,0,0,4,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,12,3,3,2,5,5,9,6
"13874",13874,360810058001010,10.3046875,3,6,3,3,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,9,3,1,3,1,4,9,3
"13875",13875,360810058001012,8.95703125,2,2,3,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,0,5,2,0,0,0,0,3,4,2,0,1,2,3,4
"13876",13876,360810058001013,91.0703125,23,45,25,33,51,9,0,0,0,0,0,0,0,0,1,0,0,6,0,13,10,1,0,0,61,1,75,12,2,3,1,0,60,33,19,15,21,15,47,46
"13877",13877,360810058001014,0.65625,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
"13878",13878,360810058002001,65.67578125,33,23,14,46,18,6,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,6,0,2,0,42,7,4,14,0,3,52,18,9,12,9,7,28,42
"13879",13879,360810058002003,56.23046875,13,32,11,16,33,7,0,0,0,6,0,0,2,1,0,0,0,0,0,1,0,0,0,46,0,0,34,7,6,8,0,1,35,21,15,3,8,17,32,24
"13880",13880,360810058002006,3.85546875,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,2,0,0,0,2,0,3
"13881",13881,360810058002007,2.05078125,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,2,0
"13882",13882,360810058002008,10.51953125,4,6,1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2,9,0,0,0,0,11,0,1,2,3,1,2,9
"13883",13883,360810058003001,4.42578125,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,0
"13884",13884,360810058003003,24.3515625,3,18,4,3,7,15,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,22,3,3,8,4,7,21,4
"13885",13885,360810058003004,9.5,1,6,3,6,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,3,0,0,7,2,0,1,0,0,10,0,1,1,2,5,6,4
"13886",13886,360810058003006,6.29296875,1,3,0,2,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,1,0,1,1,4,0
"13887",13887,360810058003009,-3.16015625,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1,0,2,0
"13888",13888,360810058004001,33.3671875,5,18,6,4,10,15,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,2,23,6,2,4,4,14,20,9
"13889",13889,360810058004003,-1.09375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"13890",13890,360810058004004,17.20703125,1,12,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,15,0,5,2,3,4,13,2
"13891",13891,360810059001000,87.55859375,17,49,20,31,42,13,0,0,0,10,0,5,5,21,0,0,1,0,0,6,0,0,3,30,5,0,57,4,0,24,0,1,69,17,12,15,23,19,50,36
"13892",13892,360810059001001,90.75,25,44,21,26,34,30,0,0,0,2,0,0,11,0,0,0,6,11,0,0,0,13,0,9,36,2,70,18,0,2,0,0,84,6,8,16,17,24,54,36
"13893",13893,360810059001002,35.55078125,14,15,8,11,11,15,0,0,0,0,0,0,1,0,0,9,0,0,9,0,0,2,0,1,15,0,30,3,0,4,0,0,29,8,3,3,8,9,11,26
"13894",13894,360810059001003,47.91015625,5,15,29,13,19,17,0,0,0,0,0,0,5,0,1,0,0,0,0,0,42,0,0,0,0,1,46,0,0,3,0,0,41,8,6,4,18,16,3,46
"13895",13895,360810059001004,104.90625,25,56,26,48,41,18,0,0,0,4,0,0,7,4,0,18,0,16,0,23,0,10,0,8,17,0,68,20,0,14,0,5,87,20,16,16,33,17,53,54
