"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"21000",21000,360810687002003,52.09765625,5,28,11,6,12,26,0,0,0,1,0,2,2,2,1,1,4,5,0,5,2,8,0,6,3,2,28,2,0,14,0,0,30,14,5,4,11,19,23,21
"21001",21001,360810687003006,26.67578125,3,17,7,3,8,16,0,0,0,1,0,0,1,0,0,2,2,4,0,4,2,4,0,5,0,2,20,0,0,7,0,0,22,5,1,8,7,8,17,10
"21002",21002,360810687003007,152.015625,14,104,38,30,44,82,0,0,0,5,0,6,17,4,7,12,6,16,3,10,15,24,0,13,10,8,50,16,3,80,0,7,128,28,17,20,43,62,83,73
"21003",21003,360810687003008,51.78125,6,36,10,5,19,28,0,0,0,0,0,3,4,2,3,3,10,3,0,2,4,7,3,4,1,3,30,0,0,22,0,0,37,15,8,8,13,17,27,25
"21004",21004,360810687003009,43.12890625,3,22,9,2,8,24,0,0,0,2,0,2,3,1,0,10,0,2,0,1,4,4,1,3,1,0,16,1,0,16,0,1,30,4,4,6,9,12,15,19
"21005",21005,360810687003010,108.0234375,13,66,33,21,38,53,0,0,1,0,4,5,17,5,3,13,5,8,4,3,5,14,0,13,4,8,57,6,0,49,0,0,90,22,8,25,28,38,63,49
"21006",21006,360810687003011,58.94140625,7,36,12,8,14,33,0,0,0,1,0,1,5,4,0,3,3,8,0,4,5,14,1,3,1,2,29,1,0,24,0,1,39,16,10,6,9,23,28,27
"21007",21007,360810687003012,67.0703125,13,41,15,16,16,37,0,0,0,0,1,7,8,3,1,6,2,6,0,5,2,11,0,7,7,3,32,3,0,32,0,2,58,11,8,10,14,24,40,29
"21008",21008,360810687003013,19.61328125,4,10,5,6,5,8,0,0,0,0,0,0,3,1,0,3,2,1,1,0,1,2,0,2,1,2,5,1,0,11,0,2,16,3,3,1,6,5,8,11
"21009",21009,360810687003014,122.99609375,21,69,37,21,28,78,0,0,1,5,4,7,12,6,7,11,8,14,3,6,9,20,0,8,2,4,98,2,0,21,4,2,103,24,12,15,35,44,57,70
"21010",21010,360810690001000,0.68359375,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2
"21011",21011,360810690001001,11.6875,4,3,4,5,1,5,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,4,0,2,0,0,9,2,0,0,0,0,11,0,1,2,2,2,6,5
"21012",21012,360810690001002,64.46484375,19,30,14,12,26,25,0,0,0,1,1,1,6,3,2,4,2,4,1,6,3,24,1,1,2,1,10,43,1,5,0,4,54,9,4,12,13,15,25,38
"21013",21013,360810690001003,64.28125,17,31,15,13,18,32,0,0,0,3,0,3,8,5,2,3,1,1,0,8,1,17,0,6,0,5,10,46,1,2,1,3,49,14,6,10,18,12,29,34
"21014",21014,360810690001004,49.37890625,12,26,12,8,19,23,0,0,0,2,0,3,7,5,0,3,0,5,0,4,1,14,0,2,2,2,8,36,0,4,0,2,46,4,8,6,13,11,19,31
"21015",21015,360810690001005,35.91796875,4,28,7,3,15,21,0,0,0,1,1,0,6,2,0,3,2,2,2,2,1,14,0,3,0,0,6,29,0,1,1,2,35,4,8,6,11,10,19,20
"21016",21016,360810690001006,38.46875,6,21,11,6,15,17,0,0,0,1,1,4,3,3,0,2,0,2,0,3,1,14,0,1,2,1,3,33,0,1,1,0,36,2,5,9,11,7,15,23
"21017",21017,360810690001007,43.171875,6,24,13,8,20,15,0,0,1,1,1,0,4,3,3,3,0,1,1,3,1,14,0,5,1,1,3,37,0,1,1,1,40,3,4,12,12,9,20,23
"21018",21018,360810690001008,21.7109375,5,13,6,7,8,9,0,0,0,0,1,0,2,4,0,2,0,0,0,2,0,7,0,2,1,3,6,16,0,0,0,2,21,3,3,1,6,9,9,15
"21019",21019,360810690001009,17.8203125,3,6,2,2,7,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,4,1,0,1,1,5,6,0,0,0,0,7,4,1,2,4,1,3,8
"21020",21020,360810690001010,23.2265625,6,14,3,4,10,9,0,0,0,0,1,1,0,2,0,1,1,1,0,1,0,9,0,5,1,0,5,17,0,0,0,1,23,0,3,5,4,5,12,11
"21021",21021,360810690001011,53.37109375,9,27,15,10,15,26,0,0,0,2,3,1,6,1,1,3,2,1,0,6,5,15,0,2,2,1,23,25,0,3,0,0,49,2,6,6,15,15,21,30
"21022",21022,360810690002000,23.02734375,2,19,3,3,9,12,0,0,0,1,0,1,2,3,0,0,1,1,1,1,4,4,0,3,0,2,16,8,0,0,0,0,24,0,2,6,8,6,14,10
"21023",21023,360810690002001,25.7734375,5,10,4,2,11,6,0,0,0,0,0,0,1,3,0,0,2,1,0,5,0,4,1,1,0,1,0,19,0,0,0,0,18,1,1,2,6,5,7,12
"21024",21024,360810690002002,67.61328125,16,42,16,14,28,32,0,0,0,4,4,1,8,10,0,2,0,2,0,5,5,21,1,4,1,6,27,19,0,28,0,0,55,19,7,12,17,22,31,43
"21025",21025,360810690002003,34.5078125,11,18,15,11,14,19,0,0,0,5,0,0,7,2,2,4,1,2,0,1,3,12,0,2,2,1,11,21,0,2,0,10,40,4,6,9,11,7,20,24
"21026",21026,360810690002004,39.63671875,13,33,7,18,17,18,0,0,0,1,1,3,9,1,2,0,1,0,0,7,3,16,0,5,1,3,12,33,4,1,1,2,49,4,6,10,18,6,27,26
"21027",21027,360810690002005,24.578125,5,18,8,6,15,10,0,0,0,0,2,2,6,5,0,0,0,1,2,1,1,9,1,1,0,0,10,20,1,0,0,0,28,3,7,8,8,3,10,21
"21028",21028,360810690002006,32.93359375,8,16,8,12,12,8,0,0,0,1,1,0,3,2,1,2,1,3,1,2,2,8,0,4,1,0,3,20,1,8,0,0,31,1,8,2,5,9,14,18
"21029",21029,360810690002007,37.046875,8,20,9,12,14,11,0,0,0,1,0,2,2,1,0,1,0,2,1,2,0,12,1,7,3,2,11,22,1,3,0,0,36,1,8,8,4,9,17,20
"21030",21030,360810690002008,32.70703125,8,21,4,10,9,14,0,0,1,3,1,1,1,3,0,0,1,2,1,4,0,10,0,2,2,1,18,14,0,1,0,0,32,1,2,5,10,8,16,17
"21031",21031,360810690002009,394.51171875,72,221,102,71,123,201,0,0,2,6,10,4,44,33,5,15,5,11,4,23,58,107,6,12,11,39,4,390,0,1,0,0,395,0,36,85,112,90,162,233
"21032",21032,360810690002010,35.76171875,8,18,11,5,14,18,0,0,0,2,1,1,5,8,2,0,0,1,1,1,2,9,1,3,0,0,4,29,0,0,0,4,19,18,8,5,7,9,19,18
"21033",21033,360810690002011,39.66015625,6,26,7,6,21,12,0,0,0,1,0,1,6,1,1,2,0,2,1,5,1,9,1,6,1,1,2,28,0,7,0,2,35,4,5,8,11,9,13,26
"21034",21034,360810693001000,274.3125,42,162,70,57,66,151,0,0,2,5,7,14,31,10,11,24,12,24,2,16,28,42,5,22,10,9,212,12,4,43,1,2,225,49,22,45,75,90,134,140
"21035",21035,360810693001001,191.3359375,30,111,51,23,58,111,0,0,1,10,3,8,10,5,11,20,10,19,0,14,13,40,3,11,10,4,129,17,1,39,2,4,157,35,28,40,35,59,97,95
"21036",21036,360810693001002,64.97265625,9,40,13,9,14,39,0,0,0,3,1,3,3,1,3,5,4,7,1,5,5,13,0,3,4,1,31,3,1,27,0,0,49,13,2,6,20,25,30,32
"21037",21037,360810693001003,185.890625,40,99,46,38,54,93,0,0,3,5,3,8,20,6,7,14,4,16,3,6,15,41,2,17,10,5,125,10,0,43,0,7,154,31,9,21,42,73,93,92
"21038",21038,360810693002000,63.90234375,14,33,14,7,30,24,0,0,0,4,2,0,4,2,2,4,3,8,0,8,4,8,1,6,2,3,40,9,0,8,0,4,44,17,7,12,11,17,32,29
"21039",21039,360810693002001,50.015625,8,26,13,11,8,28,0,0,0,0,2,2,5,1,2,5,4,5,1,0,2,7,0,4,5,2,23,3,0,20,0,1,42,5,4,6,8,21,16,31
"21040",21040,360810693002002,139.83203125,25,86,30,28,39,74,0,0,0,3,3,4,16,7,5,11,4,14,3,13,6,28,2,14,4,4,96,20,0,20,0,5,100,41,16,21,30,49,60,81
"21041",21041,360810693002003,101.2890625,21,53,25,22,25,52,0,0,0,4,4,4,9,4,8,6,4,5,2,5,7,20,0,5,8,4,40,12,0,46,0,1,92,7,9,12,20,37,54,45
"21042",21042,360810694001000,1.80859375,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,1,1,0,1,2,1
"21043",21043,360810694001001,37.9296875,10,18,12,11,19,10,0,0,0,0,0,1,3,3,0,4,1,0,1,2,1,13,0,8,2,1,20,20,0,0,0,0,29,11,3,10,11,6,12,28
"21044",21044,360810694001002,14.22265625,4,8,4,6,5,5,0,0,0,0,0,1,2,0,1,0,0,0,0,0,1,6,1,4,0,0,11,5,0,0,0,0,13,3,2,3,4,3,4,12
"21045",21045,360810694001003,14.296875,3,7,2,3,5,4,0,0,0,1,0,0,1,1,0,1,0,0,0,2,1,2,0,3,0,0,8,4,0,0,0,0,10,2,3,2,0,4,3,9
"21046",21046,360810694001005,3.76171875,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,0,0,1,1,0,1,2
"21047",21047,360810694001006,4.79296875,4,3,1,1,5,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,1,0,0,1,0,0,3,2,2,0,1,6,2,0,2,1,1,1,7
"21048",21048,360810694001007,39.8828125,4,28,7,7,18,14,0,0,0,2,0,3,4,4,2,2,0,3,1,1,2,9,0,3,2,1,8,15,0,16,0,0,37,2,7,9,11,8,19,20
"21049",21049,360810694001008,28.5546875,7,12,8,6,6,15,0,0,0,1,1,1,6,2,0,0,1,0,0,2,2,10,0,0,1,0,6,20,0,1,0,0,25,2,4,1,8,7,14,13
"21050",21050,360810694001009,35.7890625,9,19,8,6,17,13,0,0,0,2,0,0,3,2,1,1,0,1,3,1,1,18,0,2,0,1,4,28,0,4,0,0,32,4,6,5,10,6,13,23
"21051",21051,360810694001010,17.39453125,5,10,2,2,8,7,0,0,1,0,0,1,1,2,1,0,0,1,0,0,1,5,2,1,1,0,7,9,0,0,0,1,17,0,1,4,3,4,10,7
"21052",21052,360810694001011,29.859375,10,15,9,8,13,13,0,0,1,1,0,0,5,1,1,0,0,1,1,2,2,13,1,3,0,2,6,25,0,2,0,1,31,3,2,8,5,9,16,18
"21053",21053,360810694001012,95.5546875,26,50,23,24,29,46,0,0,0,5,0,2,16,9,2,5,2,8,1,2,8,18,0,7,6,8,45,32,0,16,5,1,89,10,11,15,20,27,43,56
"21054",21054,360810694001013,54.0234375,14,23,16,11,17,25,0,0,1,2,1,2,0,4,0,4,1,9,1,2,2,14,0,3,4,3,8,39,0,2,0,4,48,5,4,11,9,15,23,30
"21055",21055,360810694001014,48.90625,17,25,6,16,19,13,0,0,0,0,1,1,7,4,2,2,1,2,1,5,1,15,1,3,0,2,19,25,0,2,0,2,31,17,6,9,10,6,18,30
"21056",21056,360810694002001,81.65625,16,47,17,13,22,45,0,0,0,1,1,0,6,7,2,5,1,2,1,5,1,31,1,4,6,6,27,41,2,5,0,5,53,27,13,13,16,22,35,45
"21057",21057,360810694002002,50.78515625,19,18,16,17,18,18,0,0,0,2,2,0,5,3,2,3,0,3,2,4,1,15,2,7,1,1,15,35,0,2,0,1,48,5,4,7,16,7,21,32
"21058",21058,360810694002003,49.58203125,10,26,11,7,20,20,0,0,0,1,0,1,5,2,2,1,2,0,0,2,3,18,0,5,3,2,12,30,0,2,0,3,46,1,5,10,14,8,20,27
"21059",21059,360810694002004,15.765625,3,6,7,3,2,11,0,0,0,0,0,0,1,0,0,1,0,2,0,0,2,6,0,2,1,1,4,12,0,0,0,0,15,1,1,3,5,4,8,8
"21060",21060,360810694002005,23.9140625,13,11,2,9,8,9,0,0,0,0,0,0,5,1,2,2,0,0,0,5,0,4,1,4,0,2,3,22,0,1,0,0,25,1,1,4,4,4,12,14
"21061",21061,360810694002006,33.34765625,7,20,8,7,11,17,0,0,1,0,1,2,2,2,0,0,0,1,0,3,1,16,0,3,1,2,8,26,0,1,0,0,35,0,3,4,12,9,12,23
"21062",21062,360810694002007,12.37109375,0,12,2,5,2,7,0,0,1,0,0,0,2,0,0,1,0,1,0,1,0,3,1,1,1,2,2,12,0,0,0,0,14,0,1,4,6,3,7,7
"21063",21063,360810694002008,14.42578125,1,9,2,3,5,4,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,3,0,1,1,0,4,6,0,0,0,2,7,5,3,2,4,2,3,9
"21064",21064,360810694002009,38.87109375,5,23,11,6,11,22,0,0,0,0,0,3,2,3,0,1,2,1,0,4,1,15,0,3,1,3,6,29,4,0,0,0,28,11,6,13,5,10,16,23
"21065",21065,360810694002010,17.9453125,5,7,6,7,8,3,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,10,0,1,2,1,1,11,0,5,0,1,15,3,0,3,5,5,11,7
"21066",21066,360810694002011,252.046875,42,148,61,35,79,137,0,0,1,4,3,3,21,36,5,10,1,6,0,20,41,60,3,7,8,22,1,250,0,0,0,0,251,0,28,56,70,55,110,141
"21067",21067,360810694002013,77.24609375,14,47,20,12,26,43,0,1,0,2,0,2,9,10,3,0,3,2,2,4,11,20,0,2,3,7,0,81,0,0,0,0,81,0,15,10,22,20,35,46
"21068",21068,360810694002014,45.19921875,8,29,7,4,10,30,0,0,0,0,0,1,1,8,3,1,1,0,1,5,4,11,1,3,0,4,1,43,0,0,0,0,43,1,5,6,13,12,24,20
"21069",21069,360810694002015,50.29296875,9,29,13,9,20,22,0,0,0,1,1,3,5,8,1,2,3,0,1,3,5,11,0,1,0,6,0,50,0,0,0,1,51,0,4,16,11,11,23,28
"21070",21070,360810694002016,18.234375,7,11,6,7,6,11,0,0,0,0,1,0,2,1,1,1,0,0,0,4,0,11,0,0,1,2,9,14,0,1,0,0,16,8,4,4,6,3,10,14
"21071",21071,360810694002017,9.5078125,3,6,1,2,4,4,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,2,0,1,0,0,0,10,0,0,0,0,9,1,3,1,3,0,4,6
"21072",21072,360810695001000,5.92578125,1,5,2,2,2,4,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,6,0,0,7,1,2,0,2,3,4,4
"21073",21073,360810695001001,21.703125,6,9,9,4,7,13,0,0,0,2,1,0,4,2,2,2,0,2,0,2,2,2,0,1,1,1,16,0,0,8,0,0,19,5,5,2,1,10,9,15
"21074",21074,360810695001002,230.07421875,38,134,60,44,71,117,0,0,1,9,9,13,28,2,6,25,6,18,3,8,18,44,3,16,16,7,159,0,0,70,0,3,192,40,23,44,56,71,111,121
"21075",21075,360810695001003,151.73828125,28,94,30,25,32,95,0,0,1,7,5,3,16,15,5,14,7,16,3,7,12,17,1,9,6,8,98,8,5,28,6,7,109,43,16,18,43,47,83,69
"21076",21076,360810695001004,109.43359375,18,65,23,15,25,66,0,0,1,5,1,5,6,1,3,14,4,8,4,5,11,19,1,8,6,4,70,7,0,23,2,4,88,18,7,14,32,35,50,56
"21077",21077,360810695001005,57.515625,10,38,12,11,22,27,0,0,1,3,0,7,5,1,1,6,2,3,3,4,6,11,1,4,1,1,45,8,0,6,0,1,53,7,5,11,15,19,26,34
"21078",21078,360810695001006,33.87890625,6,22,7,8,12,15,0,0,0,1,1,0,4,1,1,2,1,5,0,1,2,2,1,5,3,5,19,0,0,14,0,2,33,2,5,6,6,12,19,16
"21079",21079,360810695002000,40.515625,8,22,12,15,8,19,0,0,0,0,2,2,6,1,4,3,0,3,1,0,4,6,1,4,2,3,19,6,0,16,0,1,29,13,6,7,9,12,17,25
"21080",21080,360810695002001,46.26171875,7,27,12,6,9,31,0,0,0,3,1,4,1,4,4,3,2,5,1,3,2,7,0,2,1,3,28,1,0,17,0,0,44,2,4,11,8,16,24,22
"21081",21081,360810695002002,50.4921875,10,31,15,10,20,26,0,0,0,0,2,5,9,3,0,3,1,3,0,5,3,8,0,7,4,3,20,6,1,29,0,0,53,3,5,12,14,15,29,27
"21082",21082,360810695002003,76.65234375,15,42,20,16,23,38,0,0,0,2,1,2,8,3,1,4,3,9,0,9,9,8,1,10,3,4,48,12,0,17,0,0,57,20,10,11,22,19,45,32
"21083",21083,360810695002004,124.5078125,27,61,35,20,35,68,0,0,1,5,4,4,12,8,7,7,7,12,4,4,10,11,1,13,2,11,80,0,1,39,1,2,101,22,14,14,26,42,47,76
"21084",21084,360810697011000,420.8359375,87,233,95,91,124,200,1,0,2,13,10,25,39,19,14,41,8,34,2,17,31,89,13,32,10,15,291,23,0,85,0,16,374,41,34,65,93,136,199,216
"21085",21085,360810697011001,323.36328125,55,201,68,70,98,156,0,0,2,4,11,12,25,11,18,17,10,34,7,22,19,57,5,43,15,12,213,26,4,75,0,6,223,101,31,47,77,114,158,166
"21086",21086,360810697012000,246.98046875,40,141,63,57,60,127,0,0,1,10,2,20,24,11,8,19,7,20,5,13,14,42,2,22,11,13,159,15,4,60,0,6,209,35,28,47,55,74,117,127
"21087",21087,360810697012001,19.48828125,3,11,5,3,7,9,0,0,0,0,0,1,0,0,2,3,0,4,0,0,1,7,0,1,0,0,10,2,0,7,0,0,18,1,1,2,3,10,8,11
"21088",21088,360810697013000,261.9296875,48,160,54,49,79,134,0,0,0,4,7,17,14,14,12,20,12,24,3,14,12,49,2,24,21,13,166,36,0,56,1,3,191,71,19,47,54,94,122,140
"21089",21089,360810697013001,48.859375,9,35,6,7,13,30,0,0,1,0,0,2,5,1,2,6,5,6,1,2,3,6,0,5,2,3,11,24,0,14,0,1,42,8,8,7,10,16,26,24
"21090",21090,360810697013002,108.94140625,18,61,30,21,36,52,0,0,1,4,3,9,7,5,3,6,6,6,2,6,5,22,0,13,5,6,72,12,0,23,0,2,77,32,12,15,30,34,49,60
"21091",21091,360810697021000,84.16796875,14,39,27,18,20,42,0,0,1,1,5,3,11,4,4,2,1,6,1,3,9,8,0,8,8,5,25,12,0,42,0,1,77,3,6,7,15,38,45,35
"21092",21092,360810697021002,34.43359375,4,25,6,2,9,24,0,0,1,1,0,2,4,0,1,1,1,2,0,5,5,5,0,1,1,5,25,4,0,6,0,0,29,6,1,7,7,16,17,18
"21093",21093,360810697021003,23.56640625,3,12,8,3,8,12,0,0,0,2,0,0,4,1,1,1,0,4,1,2,1,2,0,1,1,2,17,1,0,5,0,0,23,0,2,5,4,9,15,8
"21094",21094,360810697021004,63.26171875,6,43,17,15,20,31,0,0,0,3,5,1,8,1,1,2,1,6,1,4,5,15,1,6,2,4,60,1,0,5,0,0,64,2,6,14,17,23,34,32
"21095",21095,360810697021005,196.5625,27,125,46,39,52,107,0,0,0,9,3,11,21,6,9,13,3,16,5,11,17,51,3,10,4,6,136,0,0,61,0,1,187,11,8,27,58,78,96,102
"21096",21096,360810697022000,103.0390625,11,64,30,19,37,49,0,0,1,5,5,6,15,1,2,11,1,6,3,3,9,24,2,6,3,2,45,0,0,60,0,0,74,31,14,19,25,36,55,50
"21097",21097,360810697022001,33.4375,4,17,11,12,6,14,0,0,0,1,0,2,2,0,0,1,0,1,0,2,4,7,1,4,4,3,24,2,0,6,0,0,24,8,3,9,4,12,16,16
"21098",21098,360810697022002,15.86328125,3,13,6,2,9,11,0,0,0,0,3,3,1,2,2,2,1,0,0,3,2,2,0,0,1,0,16,0,0,6,0,0,18,4,3,2,7,7,13,9
"21099",21099,360810697022003,35.48046875,8,18,10,11,9,16,0,0,0,2,3,1,1,0,1,1,0,2,0,1,4,9,1,4,3,3,15,10,0,11,0,0,33,3,6,5,7,10,16,20
"21100",21100,360810697022004,19.9609375,4,11,5,2,1,17,0,0,0,1,0,0,3,1,1,1,1,3,1,0,1,3,0,3,0,1,13,0,0,7,0,0,19,1,4,2,3,7,12,8
"21101",21101,360810697022005,10.99609375,0,8,2,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,2,7,0,0,3,0,0,10,0,1,1,2,6,2,8
"21102",21102,360810697022006,22.60546875,5,12,5,4,6,12,0,0,0,0,1,2,3,0,1,1,0,1,1,3,0,2,0,4,2,1,7,1,0,13,0,1,21,1,4,2,4,7,14,8
"21103",21103,360810697022007,27.53125,1,18,8,5,8,14,0,0,0,1,3,1,1,1,4,0,1,3,1,3,3,4,1,0,0,0,20,0,0,7,0,0,21,6,2,5,7,12,16,11
"21104",21104,360810697023000,40.0625,11,22,9,11,7,24,0,0,0,0,0,4,5,1,1,3,0,5,0,1,4,7,0,3,2,6,14,6,0,20,1,1,39,3,2,2,11,16,25,17
"21105",21105,360810697023001,150.4375,23,83,43,29,38,82,0,0,1,3,1,5,13,8,8,12,6,15,2,7,9,30,5,12,4,8,95,1,0,49,0,4,119,30,20,19,34,53,72,77
"21106",21106,360810697023002,2.5,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,1,0,0,2,1,0,1,1,1,1,2
"21107",21107,360810697023003,22.10546875,3,14,6,1,5,17,0,0,0,1,3,3,1,1,0,2,0,0,0,2,3,3,0,1,0,3,13,0,0,10,0,0,20,3,2,3,4,11,8,15
"21108",21108,360810697023004,39.1484375,8,19,12,8,14,17,0,0,0,2,1,1,5,2,2,6,0,3,0,1,2,8,0,2,2,2,25,4,0,7,0,3,34,5,2,13,7,9,16,23
"21109",21109,360810697023005,22.9375,6,17,6,5,7,17,0,0,0,0,0,2,2,3,0,5,0,2,1,1,2,4,0,4,1,2,14,2,0,13,0,0,29,0,3,4,5,11,18,11
"21110",21110,360810697024000,138.390625,21,75,39,16,41,78,1,0,0,3,3,9,10,0,6,13,5,6,6,6,17,16,1,15,7,11,65,15,3,49,0,3,109,26,12,18,28,56,77,58
"21111",21111,360810697024001,12.828125,2,6,2,1,2,7,0,0,0,0,0,0,2,0,0,1,0,2,1,1,1,1,0,1,0,0,9,0,0,1,0,0,8,2,1,1,1,5,6,4
"21112",21112,360810697024002,59.95703125,7,39,15,10,17,34,0,0,1,2,0,5,6,5,2,5,1,3,0,2,8,15,0,2,2,2,41,3,0,15,0,2,54,7,8,8,13,25,30,31
"21113",21113,360810697024003,19.1796875,4,8,8,7,4,9,0,0,0,0,0,4,2,1,2,1,1,1,0,0,2,2,0,0,3,1,12,1,0,7,0,0,17,3,2,4,3,7,13,7
"21114",21114,360810697024004,21.390625,3,16,4,2,3,18,0,0,0,2,0,1,2,1,2,0,0,3,0,0,2,5,0,3,1,1,15,0,0,8,0,0,16,7,1,8,5,6,11,12
"21115",21115,360810697024005,42.43359375,8,20,12,8,8,24,0,0,0,0,1,1,7,3,2,3,2,2,0,1,3,5,0,6,0,4,21,10,0,8,0,1,31,9,5,4,14,9,21,19
"21116",21116,360810697024006,65.3359375,12,38,13,15,12,36,0,0,0,2,5,2,4,0,3,8,3,8,2,2,3,7,1,6,6,1,35,3,0,23,1,1,46,17,10,9,12,20,31,32
"21117",21117,360810697024007,49.90234375,12,29,10,4,17,30,0,0,0,3,1,2,4,2,2,2,2,7,0,2,8,7,0,6,0,3,27,1,0,23,0,0,44,7,4,6,11,18,30,21
"21118",21118,360810703001000,42.359375,3,28,15,11,7,28,0,0,1,3,1,2,1,3,4,3,1,4,2,2,4,6,2,2,4,1,32,2,0,8,0,4,37,9,5,7,12,19,28,18
"21119",21119,360810703001001,171.48828125,25,88,64,36,41,100,1,0,2,6,3,8,23,6,5,13,4,16,4,7,13,31,4,10,7,14,151,4,1,17,0,4,162,15,12,21,45,74,88,89
"21120",21120,360810703001002,133.2890625,22,79,30,18,36,77,1,0,0,6,2,8,14,6,4,5,1,11,2,15,14,24,1,5,7,5,62,6,2,57,0,4,74,57,10,21,23,55,77,54
"21121",21121,360810703001003,35.65234375,8,20,10,9,5,24,0,0,0,6,1,2,4,2,3,4,0,0,0,2,3,3,3,4,1,0,25,3,0,9,0,1,35,3,2,7,9,12,17,21
"21122",21122,360810703001004,57.40234375,13,26,18,10,14,33,0,0,0,2,1,1,4,1,1,6,2,5,0,5,6,8,0,9,1,5,48,0,0,8,0,1,48,9,2,7,12,23,28,29
"21123",21123,360810703001005,36.55078125,6,22,8,5,5,26,0,0,0,1,0,3,5,3,1,3,1,5,2,2,2,4,1,0,1,2,29,1,1,4,1,0,27,9,4,4,11,11,16,20
"21124",21124,360810703001006,45.1484375,11,21,12,7,9,28,0,0,2,0,2,4,4,2,2,2,1,4,0,3,4,6,0,3,3,2,27,3,0,14,0,0,40,4,5,7,7,14,23,21
"21125",21125,360810703002000,93.79296875,14,50,31,12,27,56,0,0,1,6,2,3,6,6,2,5,5,8,2,5,8,15,1,9,2,9,63,14,0,17,0,1,72,23,12,9,28,32,45,50
"21126",21126,360810703002001,53.484375,15,25,13,12,13,28,0,0,0,2,1,1,7,1,2,3,1,7,1,3,3,11,0,5,2,3,31,5,0,16,0,1,49,4,4,6,13,15,20,33
"21127",21127,360810703002002,52.32421875,5,36,12,7,14,32,0,0,0,5,1,3,6,1,2,5,1,6,1,3,5,7,1,3,2,1,39,1,1,8,0,4,38,15,8,6,19,15,32,21
"21128",21128,360810703002003,33.53125,2,15,14,5,5,21,0,0,0,4,0,1,1,1,1,1,2,3,0,6,2,2,1,2,1,3,27,1,1,0,0,2,25,6,5,4,3,17,15,16
"21129",21129,360810703002004,26.1328125,7,16,3,4,6,16,0,0,0,1,0,2,2,0,0,2,2,4,0,0,3,4,1,4,0,1,10,2,0,11,0,3,20,6,4,5,5,5,10,16
"21130",21130,360810703002005,78.1875,15,41,23,16,23,40,0,0,0,0,0,4,12,5,7,7,3,5,1,5,9,8,2,3,4,4,48,9,2,16,0,4,57,22,8,7,20,29,38,41
"21131",21131,360810703002006,46.8984375,8,24,16,2,12,34,0,0,0,1,3,4,3,5,1,7,4,3,0,2,1,5,0,3,3,3,22,8,0,16,0,2,43,5,3,7,11,19,25,23
"21132",21132,360810703002008,12.421875,1,4,4,2,2,5,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,1,1,1,4,0,0,5,0,0,7,2,1,2,1,4,3,6
"21133",21133,360810707001000,48.26171875,3,29,11,7,7,29,0,0,0,0,1,2,5,1,1,7,0,6,0,0,1,6,0,3,4,6,21,1,0,20,0,1,43,0,4,7,8,21,21,22
"21134",21134,360810707001001,35.6640625,4,19,11,10,3,21,0,0,0,1,0,3,4,1,0,4,3,3,1,3,3,4,0,3,1,0,19,3,0,12,0,0,32,2,3,3,6,18,20,14
"21135",21135,360810707001002,53.13671875,11,31,9,8,15,28,0,0,1,2,1,1,4,0,4,8,4,4,2,4,2,4,3,4,1,2,32,0,3,9,0,7,36,15,8,6,9,17,26,25
"21136",21136,360810707001003,54.15234375,12,29,13,14,11,29,1,0,0,4,4,2,5,1,1,3,1,6,0,4,4,12,1,3,2,0,49,0,0,4,0,1,53,1,5,4,9,24,30,24
"21137",21137,360810707001004,165.3515625,25,82,57,34,43,87,1,0,1,6,2,10,14,3,5,11,2,12,3,10,13,36,4,16,10,5,106,0,0,56,1,1,155,9,17,26,37,59,93,71
"21138",21138,360810707001005,86.84375,13,43,25,17,20,44,0,0,0,2,2,5,4,3,4,7,1,10,1,2,9,15,1,4,10,1,53,1,1,25,0,1,53,28,9,14,20,25,33,48
"21139",21139,360810707001006,6.34765625,1,4,2,0,4,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,1,0,3,0,0,4,0,0,6,1,0,0,1,5,4,3
