"X","id","s000","s000_d0","s000_d1","s000_d2","s000_d3","coords.x1","coords.x2","optional"
37382,360050312002004,24,19,5,0,0,1835823.25,591540.125,TRUE
37383,360050312002005,9,8,1,0,0,1835858.75,591387.375,TRUE
37384,360050312002006,47,41,6,0,0,1835947.5,591397.1875,TRUE
37385,360050314001001,2,2,0,0,0,1835451.5,591894.25,TRUE
37386,360050314001002,1,1,0,0,0,1835374.625,591877.9375,TRUE
37387,360050314001005,3,3,0,0,0,1835578.625,591674.1875,TRUE
37388,360050314002000,138,121,17,0,0,1835714,591517.375,TRUE
37389,360050314002007,44,39,5,0,0,1835745.75,591382.25,TRUE
37390,360050316001001,10,10,0,0,0,1835219.75,591845.6875,TRUE
37391,360050316001002,14,13,1,0,0,1835144.5,591818.4375,TRUE
37392,360050316001003,4,4,0,0,0,1835190.375,591592.375,TRUE
37393,360050316002001,2,1,1,0,0,1835383.5,591458.75,TRUE
37394,360050318001004,6,5,1,0,0,1834906.5,591782.5,TRUE
37395,360050318001005,2,2,0,0,0,1835102.25,591741.0625,TRUE
37396,360050318002000,1,1,0,0,0,1835111.75,591575.25,TRUE
37397,360050318002002,2,1,1,0,0,1834963.125,591508.0625,TRUE
37398,360050318002006,1,1,0,0,0,1835175.375,591273.125,TRUE
37399,360050318002007,102,96,6,0,0,1835099.875,591250,TRUE
37400,360050319001000,258,155,96,7,0,1829306,596086.5625,TRUE
37401,360050323001000,85,78,7,0,0,1829561.75,595366.3125,TRUE
37402,360050323001001,12,9,3,0,0,1829451.625,595249.625,TRUE
37403,360050323001002,13,13,0,0,0,1829543,595210.25,TRUE
37404,360050323002000,39,35,4,0,0,1829427.75,595517.5,TRUE
37405,360050323003000,30,28,2,0,0,1829518.375,595658.75,TRUE
37406,360050323003001,26,21,5,0,0,1829280.5,595673,TRUE
37407,360050323004000,349,325,24,0,0,1829176.25,595206.25,TRUE
37408,360050323004001,7,7,0,0,0,1829320.875,595000.5625,TRUE
37409,360050323004002,1,1,0,0,0,1829458.25,595050.0625,TRUE
37410,360050323004003,11,11,0,0,0,1829547.75,595054.8125,TRUE
37411,360050323004004,4,2,2,0,0,1829541,594915.3125,TRUE
37412,360050323004006,6,4,2,0,0,1829453,594703.5625,TRUE
37413,360050323004008,1,1,0,0,0,1829259.25,594711,TRUE
37414,360050323004009,1,0,1,0,0,1829068,595036.75,TRUE
37415,360050323004010,8,6,2,0,0,1829523.125,594718.5,TRUE
37416,360050324001001,12,11,1,0,0,1834371.125,591417,TRUE
37417,360050324001004,1,1,0,0,0,1834543.125,591261.9375,TRUE
37418,360050324001005,182,173,9,0,0,1834481.25,591066.25,TRUE
37419,360050324002000,13,11,2,0,0,1834280.875,591646.875,TRUE
37420,360050324002001,13,13,0,0,0,1834201.125,591629.9375,TRUE
37421,360050324002002,3,3,0,0,0,1834359.75,591631.9375,TRUE
37422,360050324002003,7,6,1,0,0,1834434.125,591585.0625,TRUE
37423,360050326001000,2,2,0,0,0,1834591.5,591712.4375,TRUE
37424,360050326001001,8,6,2,0,0,1834511.75,591695.75,TRUE
37425,360050326001002,25,22,3,0,0,1834435,591699.8125,TRUE
37426,360050326001004,35,32,3,0,0,1834566.25,591467.3125,TRUE
37427,360050326001005,96,81,15,0,0,1834641.625,591476.375,TRUE
37428,360050326001007,2,2,0,0,0,1834669.375,591252.75,TRUE
37429,360050326001008,38,29,9,0,0,1834711.875,591142.375,TRUE
37430,360050326002002,4,4,0,0,0,1834674.25,591730,TRUE
37431,360050326002006,13,11,2,0,0,1834919.625,591534.125,TRUE
37432,360050326003000,1,1,0,0,0,1834911.75,591338.125,TRUE
37433,360050326003002,4,4,0,0,0,1834760.625,591317.1875,TRUE
37434,360050326003003,6,5,1,0,0,1834809.5,591171.5,TRUE
37435,360050326003004,82,73,9,0,0,1834863.375,591158.6875,TRUE
37436,360050328001000,8,8,0,0,0,1834136.25,591632.625,TRUE
37437,360050328001001,11,10,1,0,0,1834104.625,591592.5625,TRUE
37438,360050328001002,21,19,2,0,0,1834009.25,591688.5625,TRUE
37439,360050328001003,74,69,4,1,0,1834047,591566.75,TRUE
37440,360050328001004,291,271,20,0,0,1833980,591511.5,TRUE
37441,360050328001005,30,28,2,0,0,1833945.75,591634.375,TRUE
37442,360050328002000,1,0,1,0,0,1834171.5,590986.375,TRUE
37443,360050328003000,3,2,1,0,0,1834208.5,591186,TRUE
37444,360050328003001,3,3,0,0,0,1834129.125,591167.6875,TRUE
37445,360050328004000,19,18,1,0,0,1834168.125,591376.4375,TRUE
37446,360050330001000,18,16,2,0,0,1833879,591577.5625,TRUE
37447,360050330001001,41,28,12,1,0,1833809.5,591538.0625,TRUE
37448,360050330001002,87,73,14,0,0,1833730.375,591518.8125,TRUE
37449,360050330001003,2,1,1,0,0,1833917.375,591460.625,TRUE
37450,360050330001004,71,61,10,0,0,1833871.375,591423.375,TRUE
37451,360050330002000,58,49,9,0,0,1834016.875,590944.8125,TRUE
37452,360050330002001,15,11,4,0,0,1833939.75,590924.6875,TRUE
37453,360050330003000,10,9,1,0,0,1833876.875,591102.875,TRUE
37454,360050330003001,7,6,1,0,0,1833795.5,591108.4375,TRUE
37455,360050330003003,41,31,10,0,0,1833862,590901.1875,TRUE
37456,360050330004000,14,12,2,0,0,1833934.625,591327.3125,TRUE
37457,360050330004002,2,2,0,0,0,1833827.375,591374.6875,TRUE
37458,360050330004003,29,20,9,0,0,1833774.5,591299,TRUE
37459,360050330004004,1,1,0,0,0,1833976.5,591131.5,TRUE
37460,360050332011000,1,1,0,0,0,1833810.5,590831.5625,TRUE
37461,360050332011001,27,19,8,0,0,1833767.5,590837,TRUE
37462,360050332011002,53,34,19,0,0,1833708,590820.1875,TRUE
37463,360050332011004,37,20,17,0,0,1833615.5,590745.8125,TRUE
37464,360050332012000,22,10,12,0,0,1833577.125,590996.5,TRUE
37465,360050332013000,3,1,2,0,0,1833748,591028.75,TRUE
37466,360050332013001,845,479,366,0,0,1833666.5,591018.875,TRUE
37467,360050332021000,16,13,3,0,0,1833570.625,591476,TRUE
37468,360050332021001,5,5,0,0,0,1833615.5,591259.3125,TRUE
37469,360050332022000,17,15,2,0,0,1833648,591498.875,TRUE
37470,360050332022001,15,12,3,0,0,1833695.25,591276.375,TRUE
37471,360050332023000,26,22,4,0,0,1833531.5,591241,TRUE
37472,360050332024000,538,383,151,4,0,1833486.5,591464.4375,TRUE
37473,360050334001008,14,10,2,2,0,1833122.875,592707.0625,TRUE
37474,360050334001019,17,16,1,0,0,1833343,591463.0625,TRUE
37475,360050334001021,451,395,56,0,0,1832801.875,591118.125,TRUE
37476,360050334001039,8,7,1,0,0,1833828.625,589606.25,TRUE
37477,360050334001045,6,6,0,0,0,1833780.625,589684.9375,TRUE
37478,360050335001005,22,15,7,0,0,1829632.875,594478.1875,TRUE
37479,360050335001006,44,29,15,0,0,1829892.25,594575.6875,TRUE
37480,360050335001007,15,11,4,0,0,1829673.125,594323.75,TRUE
37481,360050335001008,3,2,1,0,0,1829731.125,594220.0625,TRUE
37482,360050335001009,1,1,0,0,0,1829810,594162.375,TRUE
37483,360050335002001,1,0,1,0,0,1830033.5,593894.3125,TRUE
37484,360050335002002,1,1,0,0,0,1829920.125,593859.75,TRUE
37485,360050335002004,1,1,0,0,0,1829810.625,593805.6875,TRUE
37486,360050335002013,89,74,15,0,0,1830025.25,593724.75,TRUE
37487,360050335002015,1,0,1,0,0,1829971,593447.75,TRUE
37488,360050335002018,5,4,1,0,0,1830121.75,593448.9375,TRUE
37489,360050335003000,4,4,0,0,0,1830061,593482.5625,TRUE
37490,360050335003001,6,4,2,0,0,1830044.5,593361.25,TRUE
37491,360050336001001,2,2,0,0,0,1833401,592213.1875,TRUE
37492,360050336001002,11,11,0,0,0,1833320.125,592141.6875,TRUE
37493,360050336001004,8,8,0,0,0,1833511.5,592137.375,TRUE
37494,360050336002000,25,23,2,0,0,1833608.5,591683.125,TRUE
37495,360050336002001,14,13,1,0,0,1833535,591666.5625,TRUE
37496,360050336002002,14,13,1,0,0,1833450.125,591645.3125,TRUE
37497,360050336003000,43,37,6,0,0,1833544,591989.1875,TRUE
37498,360050336004001,3,3,0,0,0,1833368.25,591985.75,TRUE
37499,360050336006000,13,10,3,0,0,1833580,591819.1875,TRUE
37500,360050337001003,12,9,3,0,0,1829628,595940.8125,TRUE
37501,360050337002000,1,1,0,0,0,1829781.5,595940.5625,TRUE
37502,360050337002002,3,2,1,0,0,1829713.875,595714.4375,TRUE
37503,360050337002003,1,0,1,0,0,1829635.875,595713.25,TRUE
37504,360050337002004,2,1,1,0,0,1829858.25,595902.5625,TRUE
37505,360050337002005,2,1,1,0,0,1829863.875,595731,TRUE
37506,360050337002006,3,1,2,0,0,1829789.5,595716.375,TRUE
37507,360050337003003,147,114,32,1,0,1829642.125,595527.875,TRUE
37508,360050337003004,31,27,4,0,0,1829691.25,595281.6875,TRUE
37509,360050337003005,17,12,5,0,0,1829811,595355.0625,TRUE
37510,360050337003006,3,1,2,0,0,1829877.625,595412.5,TRUE
37511,360050337003007,18,11,7,0,0,1829851,595091.25,TRUE
37512,360050337003008,35,24,11,0,0,1829658.25,594999.1875,TRUE
37513,360050338001000,23,12,11,0,0,1833665.125,592219.875,TRUE
37514,360050338001001,21,19,2,0,0,1833585.25,592202.6875,TRUE
37515,360050338002000,21,19,2,0,0,1833742,592236.25,TRUE
37516,360050338002001,2,2,0,0,0,1833773.75,592101.75,TRUE
37517,360050338003001,17,17,0,0,0,1833831.625,591812.3125,TRUE
37518,360050338004001,19,18,1,0,0,1833626.25,592006.8125,TRUE
37519,360050338004003,9,8,1,0,0,1833755.125,591794,TRUE
37520,360050338004004,40,35,5,0,0,1833675.75,591774.8125,TRUE
37521,360050340001000,2,2,0,0,0,1833975.375,592285.5625,TRUE
37522,360050340001001,3,2,1,0,0,1833895.5,592268.8125,TRUE
37523,360050340001002,1,0,1,0,0,1833818.75,592252.4375,TRUE
37524,360050340002000,2,2,0,0,0,1834017.75,592108.6875,TRUE
37525,360050340002001,1,1,0,0,0,1833924.75,592132.625,TRUE
37526,360050340002002,458,441,17,0,0,1833847.75,592111.125,TRUE
37527,360050340002004,4,4,0,0,0,1833945.25,592033.1875,TRUE
37528,360050340002005,11,10,1,0,0,1834011.5,592020.3125,TRUE
37529,360050340003000,21,16,5,0,0,1833908,591830.4375,TRUE
37530,360050340004000,57,44,12,1,0,1834058.875,591877.9375,TRUE
37531,360050340004002,55,53,2,0,0,1833984.5,591848.75,TRUE
37532,360050342001000,6,5,1,0,0,1834215,592336.125,TRUE
37533,360050342002000,7,6,1,0,0,1834248,592161.1875,TRUE
37534,360050342002004,2,2,0,0,0,1834194.125,591992,TRUE
37535,360050342002005,52,45,7,0,0,1834234.375,591906.4375,TRUE
37536,360050342002006,12,10,2,0,0,1834303.25,591919.3125,TRUE
37537,360050342002007,2,2,0,0,0,1834283.625,592075.125,TRUE
37538,360050342002010,33,29,4,0,0,1834122.625,591898.25,TRUE
37539,360050342002011,31,17,14,0,0,1834180.125,591899.3125,TRUE
37540,360050343001001,3,2,1,0,0,1830019.75,595738,TRUE
37541,360050343001002,1,0,1,0,0,1829941.625,595733.625,TRUE
37542,360050343001003,109,73,35,1,0,1830127.625,595676.5625,TRUE
37543,360050343002000,240,137,102,1,0,1830074.5,596005.3125,TRUE
37544,360050343002002,3,2,1,0,0,1829891.375,596036.4375,TRUE
37545,360050343002003,19,13,6,0,0,1829933.375,595908.9375,TRUE
37546,360050343002004,1,0,1,0,0,1830006.25,595905.75,TRUE
37547,360050343002005,1,1,0,0,0,1830090.875,595906.125,TRUE
37548,360050344001000,18,15,3,0,0,1834537.125,591968.75,TRUE
37549,360050344001001,9,9,0,0,0,1834457.25,591951.9375,TRUE
37550,360050344001002,13,13,0,0,0,1834380.25,591935.75,TRUE
37551,360050344002000,39,33,5,1,0,1834456,592376.625,TRUE
37552,360050344002001,1,1,0,0,0,1834410,592445.0625,TRUE
37553,360050344002002,6,5,1,0,0,1834360.875,592384.75,TRUE
37554,360050344002003,1,1,0,0,0,1834291.75,592352.625,TRUE
37555,360050344002004,2,2,0,0,0,1834310.25,592219.0625,TRUE
37556,360050344002006,3,3,0,0,0,1834410.25,592173.75,TRUE
37557,360050344002008,9,9,0,0,0,1834343.375,592130.25,TRUE
37558,360050345001000,15,9,6,0,0,1830179.125,595578.0625,TRUE
37559,360050345001001,4,3,1,0,0,1830101.125,595562.375,TRUE
37560,360050345001002,1,1,0,0,0,1830023.5,595560.5,TRUE
37561,360050345001003,9,7,2,0,0,1829944.25,595567.0625,TRUE
37562,360050345001004,5,5,0,0,0,1829949,595431.25,TRUE
37563,360050345001006,1,0,1,0,0,1830123.375,595452.75,TRUE
37564,360050345001007,2,1,1,0,0,1830215.75,595448.9375,TRUE
37565,360050345002000,8,6,2,0,0,1830260.5,595262.875,TRUE
37566,360050345002001,55,48,7,0,0,1830068.75,595352,TRUE
37567,360050345002002,2,2,0,0,0,1830063.125,595253.5,TRUE
37568,360050345002003,8,6,2,0,0,1830185.125,595234.25,TRUE
37569,360050345002004,3,2,1,0,0,1830123.25,595072,TRUE
37570,360050345002006,53,46,7,0,0,1830293.5,595048.25,TRUE
37571,360050345002007,82,76,6,0,0,1830213.75,595008.375,TRUE
37572,360050345003000,199,147,51,1,0,1830007.25,595030.375,TRUE
37573,360050348001000,2,2,0,0,0,1834957,592658.4375,TRUE
37574,360050348001001,11,7,4,0,0,1834879.75,592646.375,TRUE
37575,360050348001002,4,4,0,0,0,1834805.125,592639.5,TRUE
37576,360050348001003,58,56,2,0,0,1834724.875,592640.1875,TRUE
37577,360050348001005,32,30,2,0,0,1834573,592614.375,TRUE
37578,360050348001006,1,0,1,0,0,1834531,592726.1875,TRUE
37579,360050348001007,4,4,0,0,0,1834465.875,592687.9375,TRUE
37580,360050348001008,14,13,1,0,0,1834372.625,592732.625,TRUE
37581,360050348001009,20,17,3,0,0,1834404.75,592583,TRUE
37582,360050348001011,1,1,0,0,0,1834506,592556.25,TRUE
37583,360050348002000,1,1,0,0,0,1834766.25,592453.875,TRUE
37584,360050348003001,1,1,0,0,0,1834882.75,592273.9375,TRUE
37585,360050348003003,1,1,0,0,0,1834729.5,592241.5625,TRUE
37586,360050348003004,1,1,0,0,0,1834653.125,592225.0625,TRUE
37587,360050348003006,31,21,10,0,0,1834532.875,592402.625,TRUE
37588,360050348004001,1,1,0,0,0,1834930,592051.6875,TRUE
37589,360050348004002,2,2,0,0,0,1834853.25,592035.5625,TRUE
37590,360050348004004,1,1,0,0,0,1834699.75,592003.1875,TRUE
37591,360050350001000,9,9,0,0,0,1835070.125,592542.8125,TRUE
37592,360050350001001,5,5,0,0,0,1835150.25,592540.6875,TRUE
37593,360050350001003,16,14,2,0,0,1835188.75,592361.5,TRUE
37594,360050350001006,2,2,0,0,0,1835243.25,592332.125,TRUE
37595,360050350002001,1,0,1,0,0,1835037.5,592307,TRUE
37596,360050350002007,9,8,1,0,0,1835250.5,592093.5625,TRUE
37597,360050351001000,541,434,103,4,0,1830301.25,593680.9375,TRUE
37598,360050351001002,1,1,0,0,0,1830226.625,593891.5625,TRUE
37599,360050351002001,190,159,31,0,0,1830414.875,594144.0625,TRUE
37600,360050351002002,64,51,13,0,0,1830267.875,594172.1875,TRUE
37601,360050351002003,50,38,12,0,0,1830508.75,593889.5,TRUE
37602,360050351002004,3,2,1,0,0,1830489,594264.5625,TRUE
37603,360050351003000,14,12,2,0,0,1830280,594835.6875,TRUE
37604,360050351003002,180,153,26,1,0,1830151.625,594555.9375,TRUE
37605,360050351003004,13,9,4,0,0,1830311.375,594569.6875,TRUE
37606,360050351003005,5,3,2,0,0,1830410,594482.125,TRUE
37607,360050351003006,1,0,1,0,0,1830079.125,594088.5,TRUE
37608,360050351003007,1,1,0,0,0,1830070.625,594252.875,TRUE
37609,360050351003008,1,1,0,0,0,1829930.375,594098.4375,TRUE
37610,360050356001003,2,1,1,0,0,1835736.375,592535.4375,TRUE
37611,360050356001004,1,1,0,0,0,1835666.375,592494.25,TRUE
37612,360050356002000,15,12,3,0,0,1835979.5,592717.1875,TRUE
37613,360050356002003,8,8,0,0,0,1835975.75,592447.375,TRUE
37614,360050356002004,12,11,1,0,0,1835912.75,592405.5625,TRUE
37615,360050356002005,7,7,0,0,0,1835830,592397.75,TRUE
37616,360050356002007,1,0,1,0,0,1836004.375,592304.375,TRUE
37617,360050356002009,4,4,0,0,0,1836411,592286.375,TRUE
37618,360050358001001,1,1,0,0,0,1835287.25,593466.4375,TRUE
37619,360050358001002,4,3,1,0,0,1835236,593407.375,TRUE
37620,360050358001003,4,4,0,0,0,1835185.75,593348.125,TRUE
37621,360050358001004,1,1,0,0,0,1835126.25,593292.875,TRUE
37622,360050358001005,1,1,0,0,0,1835206.75,593177.5,TRUE
37623,360050358002000,6,5,1,0,0,1835716.5,593449.9375,TRUE
37624,360050358002001,13,10,3,0,0,1835668.5,593437.4375,TRUE
37625,360050358002002,21,19,2,0,0,1835625,593281.375,TRUE
37626,360050358002003,8,8,0,0,0,1835688,593285.875,TRUE
37627,360050358002005,1,1,0,0,0,1835586.875,593169.875,TRUE
37628,360050358003000,2,2,0,0,0,1835521.625,593492.125,TRUE
37629,360050358003006,5,4,0,1,0,1835393.875,592915.875,TRUE
37630,360050358004000,14,10,4,0,0,1835573.375,592999.875,TRUE
37631,360050358005003,17,16,1,0,0,1835547.75,592661.625,TRUE
37632,360050358006000,50,46,4,0,0,1835117.25,593160.625,TRUE
37633,360050358006001,12,9,3,0,0,1835051.125,593111.9375,TRUE
37634,360050358007001,4,4,0,0,0,1835250.5,592688.5625,TRUE
37635,360050358007002,7,5,1,1,0,1835354.25,592579.0625,TRUE
37636,360050358007003,9,7,2,0,0,1835427.625,592637.4375,TRUE
37637,360050358007005,53,45,8,0,0,1835488.125,592551.4375,TRUE
37638,360050359001001,39,38,1,0,0,1832859.75,588724.5,TRUE
37639,360050359001003,110,94,16,0,0,1832855.875,588616.9375,TRUE
37640,360050359001004,24,20,4,0,0,1832959.75,588615.375,TRUE
37641,360050359001005,3,2,1,0,0,1833062.375,588599.4375,TRUE
37642,360050359001006,3,3,0,0,0,1833162.625,588588.9375,TRUE
37643,360050359001007,14,13,1,0,0,1833221.5,588527.125,TRUE
37644,360050359001008,3,3,0,0,0,1833104.375,588486.875,TRUE
37645,360050359001013,12,10,2,0,0,1832801.625,588517.3125,TRUE
37646,360050359001015,2,2,0,0,0,1833161.5,588399.375,TRUE
37647,360050360001000,12,10,2,0,0,1835352.125,592379,TRUE
37648,360050360001001,12,11,1,0,0,1835420.625,592409.875,TRUE
37649,360050360001002,26,20,6,0,0,1835508.75,592399.625,TRUE
37650,360050360002002,2,2,0,0,0,1835397.125,592150.5625,TRUE
37651,360050360002003,2,2,0,0,0,1835317.75,592136.6875,TRUE
37652,360050360003001,15,12,3,0,0,1835664.125,592318.9375,TRUE
37653,360050360003004,4,2,2,0,0,1835929.5,592234.0625,TRUE
37654,360050360003005,16,14,2,0,0,1836012.625,592223.125,TRUE
37655,360050360003006,9,9,0,0,0,1836091.875,592214.375,TRUE
37656,360050360003008,128,112,16,0,0,1835676.125,592140.8125,TRUE
37657,360050361001000,32,31,1,0,0,1833192,588938.6875,TRUE
37658,360050361002001,96,86,10,0,0,1833265.75,588791.1875,TRUE
37659,360050361003001,55,45,10,0,0,1833392.75,588863.5,TRUE
37660,360050361003002,40,38,2,0,0,1833352,588698.8125,TRUE
37661,360050361003003,12,11,1,0,0,1833233.25,588693.25,TRUE
37662,360050361004000,5,5,0,0,0,1833262.25,589142.125,TRUE
37663,360050361005000,1,1,0,0,0,1833346.375,589037.3125,TRUE
37664,360050361005001,6,5,1,0,0,1833275.25,589017.4375,TRUE
37665,360050361005002,20,16,4,0,0,1833224.125,589062,TRUE
37666,360050363001000,2,2,0,0,0,1833047.375,589246.0625,TRUE
37667,360050363002000,9,9,0,0,0,1833112,589107.6875,TRUE
37668,360050363003000,16,13,3,0,0,1833016.5,589146.125,TRUE
37669,360050363003001,4,2,2,0,0,1832978.625,589025.4375,TRUE
37670,360050363004003,13,12,1,0,0,1832827.875,588842.1875,TRUE
37671,360050363004006,3,3,0,0,0,1833032.75,588872.8125,TRUE
37672,360050363004007,36,29,7,0,0,1832998.125,588773.9375,TRUE
37673,360050363004008,18,17,1,0,0,1832905.375,588807.5625,TRUE
37674,360050363005001,2,2,0,0,0,1832817.375,589091.0625,TRUE
37675,360050363005002,9,8,1,0,0,1832891.5,589059.25,TRUE
37676,360050363006001,3,3,0,0,0,1832894.5,589353.375,TRUE
37677,360050363006004,5,5,0,0,0,1832878.625,589285.75,TRUE
37678,360050363006005,7,7,0,0,0,1832852.875,589207.5,TRUE
37679,360050364001004,3,3,0,0,0,1834837.5,592735.625,TRUE
37680,360050364001005,12,12,0,0,0,1835168.75,592673.75,TRUE
37681,360050364001006,4,4,0,0,0,1835090.25,592672.0625,TRUE
37682,360050364002000,5,4,1,0,0,1834987.75,593065.0625,TRUE
37683,360050364002001,5,5,0,0,0,1834924.75,593018,TRUE
37684,360050364003000,2,2,0,0,0,1834863.75,592968.5,TRUE
37685,360050364003001,7,6,1,0,0,1834806.25,592914.0625,TRUE
37686,360050364003002,35,26,8,1,0,1834752,592854.75,TRUE
37687,360050364003003,28,24,4,0,0,1834678.125,592792.8125,TRUE
37688,360050365011000,22,20,2,0,0,1832776,589378.6875,TRUE
37689,360050365011001,3,3,0,0,0,1832737.375,589250.8125,TRUE
37690,360050365012000,25,20,5,0,0,1832690.75,589117.0625,TRUE
37691,360050365013000,18,15,3,0,0,1832514.125,588949.5,TRUE
37692,360050365013001,59,52,7,0,0,1832616.5,588912.0625,TRUE
37693,360050365013002,38,33,5,0,0,1832711,588872.5625,TRUE
37694,360050365021000,51,49,2,0,0,1832700.25,588779.375,TRUE
37695,360050365021001,3,3,0,0,0,1832691,588699.875,TRUE
37696,360050365022000,37,32,5,0,0,1832533.5,588842.3125,TRUE
37697,360050365022001,1,1,0,0,0,1832507.5,588768.4375,TRUE
37698,360050365022002,11,11,0,0,0,1832487.75,588707.3125,TRUE
37699,360050367001000,5,4,1,0,0,1832434.75,588596.25,TRUE
37700,360050367002000,3,3,0,0,0,1832389.125,588492.125,TRUE
37701,360050367002001,59,53,6,0,0,1832551.625,588421.5625,TRUE
37702,360050368001000,10,8,0,2,0,1834647.25,592971.1875,TRUE
37703,360050368001003,2,1,1,0,0,1834310.25,592939.1875,TRUE
37704,360050368001004,74,62,9,3,0,1834532.125,592901.6875,TRUE
37705,360050368001005,83,62,18,3,0,1834505.375,592815.375,TRUE
37706,360050368002001,5,5,0,0,0,1834095,592975.5625,TRUE
37707,360050368002002,42,35,7,0,0,1834078.875,592886.75,TRUE
37708,360050368002003,54,46,6,2,0,1834298.75,592848.1875,TRUE
37709,360050369011000,49,47,2,0,0,1832271.75,588905.75,TRUE
37710,360050369011001,15,13,2,0,0,1832358.875,588838.8125,TRUE
37711,360050369011003,8,8,0,0,0,1832235.75,588803.1875,TRUE
37712,360050369012000,156,130,26,0,0,1832096.875,588943.625,TRUE
37713,360050369012001,47,42,5,0,0,1832171.875,588907.625,TRUE
37714,360050369021000,14,14,0,0,0,1832054.875,588670.4375,TRUE
37715,360050369022000,1,1,0,0,0,1832272.125,588674.3125,TRUE
37716,360050369022002,25,23,2,0,0,1832150.375,588603.5,TRUE
37717,360050369022003,29,23,6,0,0,1832244.5,588559.25,TRUE
37718,360050370001000,6,5,1,0,0,1834290.375,592731.5625,TRUE
37719,360050370001001,7,7,0,0,0,1834214.625,592724.5625,TRUE
37720,360050370001002,1,1,0,0,0,1834250.875,592545.125,TRUE
37721,360050370002001,3,2,1,0,0,1834097.125,592512.4375,TRUE
37722,360050370002002,3,3,0,0,0,1834017.25,592495.8125,TRUE
37723,360050370003000,2,1,1,0,0,1834137.375,592727.3125,TRUE
37724,360050370003001,25,22,3,0,0,1834016.875,592794.5625,TRUE
37725,360050371001000,1,0,1,0,0,1832578.5,589469,TRUE
37726,360050371001001,4,4,0,0,0,1832679.5,589426.25,TRUE
37727,360050371002001,19,17,2,0,0,1832544.5,589035.6875,TRUE
37728,360050371002003,48,46,2,0,0,1832342.375,589110.1875,TRUE
37729,360050371002004,28,24,4,0,0,1832312.625,589023.6875,TRUE
37730,360050371002005,17,13,4,0,0,1832412,588987.1875,TRUE
37731,360050371003000,2,1,1,0,0,1832395.5,589266.4375,TRUE
37732,360050371003001,4,4,0,0,0,1832366.75,589182.625,TRUE
